track_id,track_name,track_artist,track_album_release_date,track_duration_ms,sound_danceability,sound_energy,sound_key,sound_loudness,sound_mode,sound_speechiness,sound_acousticness,sound_instrumentalness,sound_liveness,sound_valence,sound_tempo,genre_edm,genre_latin,genre_pop,genre_rnb,genre_rap,genre_rock,has_listenership
02qf5aeUXhov2KmQeKQaVa,Makina de Armado,Duki,2019-02-12,126641,0.767,0.931,1,-0.482,1,0.0487,0.285,6.07e-06,0.0503,0.902,100.015,0,0,0,0,1,0,0
1c1OBDn66AqL2NM0Wa0oCf,Southern Hospitality (Featuring Pharrell),Ludacris,2000-01-01,300933,0.623,0.896,0,-4.719,1,0.247,0.035,0.0,0.0941,0.613,95.158,0,0,0,0,1,0,0
0Czb3OCpCYIc43O0lq2M1Y,Just A Girl - Acoustic Live - German Radio,No Doubt,2002-01-01,217147,0.695,0.419,11,-3.461,0,0.0329,0.849,1.16e-06,0.0985,0.419,105.52,0,1,0,0,0,0,0
4WEJrZwPMwsAUks6GOhnsz,Dale Don Dale,Don Omar,2004-06-20,214354,0.825,0.852,6,-6.471,0,0.0789,0.0282,0.000264,0.13,0.813,95.028,0,1,0,0,0,0,0
589Y5xhSccSNjd4qi9nktS,Top Down - Main,Swizz Beatz,2007-01-01,188933,0.584,0.872,10,-3.477,0,0.0616,0.114,0.0,0.139,0.815,94.018,0,0,0,0,1,0,0
39OZa6fj9NAOQay6G7eWAD,Alarm - Original Mix,Dzeko & Torres,2015-02-16,240469,0.609,0.974,5,-3.129,0,0.0762,0.00551,0.564,0.0422,0.216,127.967,1,0,0,0,0,0,0
4IZ3MnAnB0tGUlPEfpMCVd,Beam Me Up - Didrick Remix,CAZZETTE,2013-01-01,291693,0.721,0.552,0,-5.179,1,0.0705,0.00121,0.00973,0.0929,0.552,125.997,1,0,0,0,0,0,0
5YsF9N9Gv7DswM0KPk4iby,Esta Noche De Travesura,"Héctor ""El Father""",2008-01-01,209026,0.836,0.658,9,-7.458,1,0.179,0.437,0.0,0.0733,0.421,91.997,0,1,0,0,0,0,0
5C5dJBpIYjqKjAsYRO6Ypn,So Good,Jae Mazor,2016-03-01,216948,0.66,0.461,10,-7.332,1,0.0373,0.385,0.00535,0.0883,0.14,124.018,0,0,1,0,0,0,0
1CAALs08dWg3BxFMaaS8qK,Nonchalant,6LACK,2018-08-17,183454,0.568,0.368,11,-12.486,0,0.447,0.321,0.000618,0.121,0.0544,79.697,0,0,0,1,0,0,0
7B3EE0GyXaH4fDSFGXAHkH,Witrapaiñ ”Estamos de Pie”,Portavoz,2017-10-27,224292,0.764,0.617,9,-6.217,0,0.257,0.295,0.0,0.182,0.89,90.967,0,1,0,0,0,0,0
3DIcXYEOAfgnJlGPGsYA34,Serendipia - Original Mix,Raffa Vergara,2018-05-07,402581,0.705,0.705,1,-9.715,0,0.045,0.00498,0.926,0.127,0.212,123.986,1,0,0,0,0,0,0
61AX466Hnmc8yrG87MJFZe,Take From Me,Bad Meets Evil,2011-01-01,205589,0.7,0.771,1,-5.187,1,0.226,0.0302,0.0,0.319,0.621,146.93,0,0,0,0,1,0,0
0uQN3WSDQIRXHlAe7odEri,Ahondar en Ti,Javiera Mena,2010-09-01,200520,0.746,0.615,9,-6.325,0,0.0283,0.208,0.0107,0.0752,0.8,93.003,0,0,1,0,0,0,0
4NmKZBGuNIvNcuaPfu9SU9,Felicidad,Gondwana,2005,340590,0.736,0.667,0,-7.244,1,0.0473,0.00119,0.0,0.133,0.806,143.594,0,1,0,0,0,0,0
5iJUGd5boRXsCmW00B3Mtq,No Scrubs,TLC,2007-08-20,218360,0.799,0.624,8,-5.52,0,0.111,0.049,0.0,0.0542,0.535,92.903,0,0,0,1,0,0,0
4zQxhaMV9hNuDX1PBNQmMA,Call Me The Breeze,Lynyrd Skynyrd,2008-01-01,307360,0.237,0.698,2,-7.698,1,0.0465,0.000726,0.199,0.116,0.794,186.093,0,0,0,0,0,1,0
63mlCw3VtGUOoR6LI6UwZb,Piensa en Mí,Jotdog,2009,230827,0.588,0.531,0,-9.776,1,0.025,0.658,4.96e-06,0.0889,0.124,80.0,0,0,1,0,0,0,0
2Ubw4Bs0yzYm4vtPTvtFwQ,Tremor - Radio Edit,Dimitri Vegas & Like Mike,2014-05-05,193140,0.615,0.919,11,-4.999,1,0.0367,0.00201,0.687,0.196,0.225,127.991,1,0,0,0,0,0,0
4jqA7PWcuBJDYcXtB6QIiN,Message In A Bottle - Live,Thirty Seconds To Mars,2007-03-13,185555,0.539,0.383,1,-8.164,0,0.146,0.685,0.0,0.11,0.485,168.711,0,1,0,0,0,0,0
0sohcbFmi4BhkQTOBf7vOv,Live To Win,Paul Stanley,2006-01-01,187360,0.541,0.91,5,-3.879,0,0.0639,0.0132,0.0,0.578,0.493,127.096,0,0,0,0,0,1,0
07VwdDnNr05uJGgpM1IG40,Ice,Ecko,2018-11-09,100356,0.852,0.768,5,-5.58,0,0.241,0.0268,0.0,0.0822,0.329,135.034,0,0,0,0,1,0,0
0EgMu6K5XxJ8ca8QLZSkU7,U-RITE,THEY.,2017-01-13,192459,0.772,0.84,2,-4.48,1,0.103,0.0218,0.0,0.288,0.613,129.928,0,0,0,0,1,0,0
39Q27NGvm812YC9PJkXTSi,Driving Ms Daisy,Logic,2014-10-21,240587,0.657,0.826,9,-4.631,0,0.0597,0.368,1.42e-06,0.104,0.529,159.991,0,0,0,0,1,0,0
1GrXRNlO2NRbyBgQMxWAY4,Praise You (Chill Mix),King Arthur,2016-10-28,201600,0.614,0.701,6,-6.022,1,0.0344,0.236,0.0262,0.128,0.0358,100.016,0,1,0,0,0,0,0
61z9wv7ZwZeNJZWW1Oi13a,None of the Above,TRASH HEADS,2019-11-15,169656,0.465,0.947,8,-3.731,1,0.0462,0.000291,1.25e-05,0.0963,0.69,156.016,0,0,0,0,0,1,0
4XP7yeRNVAR3sAmgK0ZX9k,Brown Eyed Girl,Van Morrison,1967-09,183307,0.491,0.583,7,-10.964,1,0.0376,0.182,0.0,0.407,0.907,150.572,0,0,0,0,0,1,0
1rmvDAMlsBggMQBzbro2rX,Яд,Местный,2018-11-15,158746,0.607,0.756,2,-3.53,1,0.181,0.138,0.0,0.0743,0.795,88.098,0,0,0,0,1,0,0
3wfTRSJ8auYo57lP4WBPsg,Get Twisted (Original Mix),Klaas,2006-04-05,366000,0.807,0.623,11,-10.805,1,0.113,0.000591,0.86,0.0464,0.48,127.0,1,0,0,0,0,0,0
7lRsNbdOGykkMAgsqs4R1C,Báilame,Nacho,2017-04-14,207200,0.817,0.869,6,-4.791,1,0.18,0.163,0.00226,0.0497,0.561,96.029,0,1,0,0,0,0,0
27TXlpiDp0IWiPRzXaRbQh,I Remember You,Denine,2008-09-17,264800,0.725,0.616,9,-12.16,0,0.0464,0.123,0.0526,0.0962,0.674,126.314,0,1,0,0,0,0,0
78aWb3IqcEa8n7mInJiatR,Alone,Wishbone Ash,1971,144289,0.66,0.574,7,-14.813,1,0.0334,0.00125,0.631,0.106,0.868,101.549,0,0,0,0,0,1,0
1JYqoqlqzUAAYJeOVlhKIC,Care (Ft. Madi),R3HAB,2016-04-29,189107,0.549,0.832,0,-3.424,0,0.0964,0.162,0.0,0.117,0.19,168.025,1,0,0,0,0,0,0
1vMKBHGQtISTkLva8uZgtn,2 Cachas (feat. Nejo),J Alvarez,2009-12-22,225080,0.724,0.706,8,-7.932,1,0.0697,0.475,0.0,0.32,0.919,88.01,0,1,0,0,0,0,0
4trhHl9s0gsBsm2FLPll03,Crimson And Clover,Tommy James,2008-10-28,202227,0.449,0.698,11,-6.791,1,0.0655,0.125,0.163,0.178,0.624,83.18,0,0,0,0,0,1,0
7aCZfs36tXkWVFItKHNGcE,Wizard,Martin Garrix,2013-01-01,281773,0.582,0.902,7,-5.098,1,0.0707,0.00835,0.715,0.513,0.23,127.985,1,0,0,0,0,0,0
5BugaNbZM9Lc7qUtd5FDir,Run To You,Bryan Adams,1984-11-01,233467,0.571,0.643,4,-11.748,1,0.0266,0.00271,4.51e-05,0.245,0.667,126.504,0,0,0,0,0,1,0
0iXXKoihooHII2wB7CPb5I,24's,T.I.,2003-08-19,282907,0.739,0.725,6,-4.301,1,0.203,0.227,0.0,0.0991,0.582,162.06,0,0,0,0,1,0,0
7M8TasYtN8n4q1rQLLZkZV,Burberry,Minthaze,2018-10-26,120016,0.825,0.591,10,-11.708,0,0.0598,0.106,0.793,0.0995,0.657,85.052,0,0,0,0,1,0,0
3kQ4N6OIC6hhFsVjn9ISR1,Ballroom Blitz,Sweet,2014-01-13,230760,0.523,0.976,9,-3.31,1,0.242,0.104,2.06e-05,0.118,0.407,109.016,0,0,0,0,0,1,0
665oXME7uvJTGulIxuKkjQ,Shout,S.A.S.,2013-12-02,189960,0.277,0.84,8,-6.511,1,0.493,0.114,0.0,0.0839,0.193,197.24,0,0,0,0,1,0,0
4rq0LPiVhznkmi4ajls5QA,riding on,Akane Hatanaka,2019-08-24,208846,0.617,0.624,11,-6.479,0,0.0358,0.81,0.00916,0.0792,0.761,103.988,1,0,0,0,0,0,0
7sKMSfuvMyVNVwc3YhWifk,Sol de Invierno,Javiera Mena,2006-10-05,264507,0.538,0.644,9,-7.652,1,0.0298,0.375,0.0286,0.111,0.467,180.05,0,0,1,0,0,0,0
2poeTeH4ystQaVualzuBrk,Throw Your Flags Up,Pastor Troy,2001-01-01,364173,0.286,0.88,6,-3.972,1,0.344,4.65e-05,8.07e-05,0.632,0.354,86.777,0,0,0,0,1,0,0
5bh0ZC4XO0VJuH0NPGkqlH,Put On,Jeezy,2008-01-01,321293,0.653,0.77,9,-6.091,0,0.0353,0.00342,0.0,0.0887,0.272,137.616,0,0,0,0,1,0,0
7GwoaOQk3fKpqf28Fl2ptZ,Light - Grant Remix,San Holo,2017-01-27,195536,0.475,0.967,1,-3.153,1,0.123,0.024,7.22e-05,0.172,0.27,169.939,1,0,0,0,0,0,0
6IH24UGxxo7MM2IKhF3gsx,Te Quiero Amar,Pasabordo,2012-09-15,191080,0.759,0.751,1,-6.194,0,0.0612,0.093,0.0,0.132,0.844,109.984,0,1,0,0,0,0,0
5UEhF4kl56BRQGBm2gyciD,Never Be the Blame,Green Tea,2012-05-08,213160,0.497,0.637,1,-5.131,1,0.111,0.105,0.0,0.376,0.606,87.414,0,0,0,1,0,0,0
304vkfDKAnllQXWmbwZrEn,Fat Freestyle,Fat Pat,2012-11-27,484763,0.687,0.593,8,-7.721,1,0.322,0.0461,0.0,0.555,0.608,115.11,0,0,0,0,1,0,0
1Iga5GHOuh3RxXbWytxGfx,This Is the Time (Ballast),Nothing More,2014-03-11,220413,0.521,0.982,11,-4.639,0,0.0669,8.52e-06,0.0168,0.0949,0.425,110.03,0,0,0,0,0,1,0
4uZwCUcyuwBxvG4G2CsNq5,Prohibido (feat. Bad Bunny),Lary Over,2017-10-16,223086,0.837,0.429,2,-6.659,1,0.0443,0.693,1.86e-06,0.116,0.261,129.959,0,0,0,0,1,0,0
7vNgFQlOb4cQMqBh67XkI5,Razamanaz,Nazareth,2009-07-13,229867,0.338,0.954,2,-4.392,1,0.175,0.00027,0.00111,0.285,0.345,190.077,0,0,0,0,0,1,0
6CgC9aQV6GwkrUXuQfohMM,Silver Bombs,[:SITD:],2007-09-07,335627,0.557,0.914,9,-8.339,0,0.0324,0.000347,0.673,0.0848,0.167,109.995,0,0,1,0,0,0,0
6xqx0dnUW21a2NJswiZFLa,Te Gateo,Reykon,2011-03-23,239988,0.751,0.507,6,-13.041,1,0.191,0.271,0.0,0.358,0.964,87.066,0,1,0,0,0,0,0
1rN55j78K87LEfRKZsSFYm,Body Language (feat. Usher & Tinashe),Kid Ink,2015-01-02,206280,0.882,0.53,5,-5.771,0,0.0379,0.0187,0.0,0.097,0.256,99.015,0,0,1,0,0,0,0
3WbscWz4aaobZf7rt3ap2L,Cerrone's Paradise,Cerrone,2014-10-27,234500,0.778,0.84,10,-5.484,1,0.0588,0.148,0.00458,0.0671,0.82,125.95,1,0,0,0,0,0,0
4lt2tEWKpwjxetsjy2psl6,Where Are You Now,Bjørn Riis,2017-05-19,452375,0.316,0.216,2,-12.724,0,0.0397,0.0788,0.37,0.077,0.0582,143.029,0,0,0,0,0,1,0
00UpV14MDfk4CvrMbFvqji,It Won't Stop (feat. Chris Brown) - Julian Calor Remix,Sevyn Streeter,2014-04-01,298125,0.627,0.832,6,-5.525,0,0.0478,0.00939,0.00305,0.115,0.216,128.025,1,0,0,0,0,0,0
4bWapK9CYlRbK1B5Sz6ee0,Boys Don't Cry,The Cure,2010-01-01,160413,0.451,0.906,11,-3.704,0,0.0813,0.00464,0.0,0.112,0.697,169.394,0,0,1,0,0,0,0
1TO1KYnFeSUqyRWuprjmZz,Echoes,Camel,1978-01-01,440267,0.198,0.618,10,-8.483,1,0.0309,0.0107,0.0232,0.0999,0.436,153.479,0,0,0,0,0,1,0
3eB4rqVk93cQpxXUtdZr5K,Reckless,Healy,2017-06-09,237157,0.846,0.366,2,-8.415,1,0.417,0.509,2.76e-05,0.236,0.421,81.179,0,0,0,1,0,0,0
4yW29zSXMvOMtj2aDiqUOI,Got Me Waiting,Heavy D & The Boyz,1994-05-25,271467,0.781,0.293,11,-15.968,0,0.32,0.0151,5.36e-05,0.142,0.532,90.212,0,0,0,1,0,0,0
4L0SFtEgfg7YKbjwnwpppZ,Versatil,Némesis,2004-01-01,196909,0.755,0.688,5,-9.098,0,0.267,0.0207,5.47e-05,0.578,0.719,159.966,0,1,0,0,0,0,0
52FMlC7YZz0i45n185CzCg,Numb,Max Jury,2016-06-03,250414,0.669,0.487,7,-6.317,1,0.0323,0.114,0.00739,0.268,0.186,116.987,0,0,0,1,0,0,0
6Ct0xRDiianggXtNh1kWez,Wanna Get With U,Guy,1990-11-13,286373,0.8,0.718,10,-10.765,0,0.044,0.0124,0.00219,0.0478,0.801,110.087,0,0,0,1,0,0,0
1q10vaIw9wvV9wG4ffze0e,Forever,Capital Kings,2015-10-02,186640,0.543,0.954,11,-4.602,0,0.0812,0.00239,9.23e-06,0.105,0.448,128.019,1,0,0,0,0,0,0
4rKHs4JtVYxsYen2eHIW6b,Hurts So Good,Astrid S,2016-05-06,208729,0.672,0.589,7,-5.008,0,0.049,0.082,0.0,0.0962,0.379,120.036,0,0,1,0,0,0,0
60U1mejDe61lT5zuox7gUX,FDT - Pt. 2,YG,2016-08-05,222373,0.812,0.554,10,-6.507,0,0.457,0.229,0.0,0.362,0.312,96.848,0,0,0,0,1,0,0
4eboQESZB6YGrnsEgYo6eU,Bag Lady,Erykah Badu,2000-10-31,348893,0.744,0.415,5,-8.987,0,0.106,0.35,0.0,0.0891,0.576,75.571,0,0,0,1,0,0,0
3a5sW7rqY5b5WDdANvSHxD,2 Of Amerikaz Most Wanted,2Pac,1998-11-24,246667,0.863,0.883,8,-3.885,1,0.123,0.0384,0.000569,0.0511,0.859,99.247,0,0,0,0,1,0,0
5HaOXzafoKc3EGaRwzChsr,Spend The Night,Guy,2004-01-01,261293,0.759,0.886,6,-6.028,1,0.0525,0.0166,0.0,0.0346,0.849,110.18,0,0,0,1,0,0,0
6bbHD9AvnyiPK8s9hOZfd0,"Lo Que Paso, Paso",Daddy Yankee,2004-07-13,210933,0.824,0.754,8,-6.418,0,0.0377,0.114,0.0,0.368,0.831,97.002,0,1,0,0,0,0,0
57Txi01yKbzaqFP3EmwO4Q,The Way We Thought,The Outset,2020-01-17,213761,0.489,0.661,1,-6.634,0,0.0412,0.0296,8.19e-06,0.125,0.106,178.34,0,1,0,0,0,0,0
2oJNiRn2MrOCFoGfnlOYyy,Everybody's Gotta Live,Gigamesh,2016-10-21,216393,0.624,0.761,11,-5.867,1,0.0345,0.692,0.000938,0.0942,0.637,91.5,0,0,1,0,0,0,0
4jsCM2UzMuRcf7Zu6TniBn,Save Tonight,Sam Feldt,2017-10-06,165645,0.632,0.776,1,-7.4,1,0.0288,0.101,2.71e-06,0.283,0.236,114.996,0,1,0,0,0,0,0
4KuO26KOVzDiciB8Z9NHZX,One Of These Days,Room Eleven,2006-01-01,227400,0.685,0.499,7,-9.671,1,0.0373,0.365,4.34e-05,0.183,0.722,102.902,0,0,0,1,0,0,0
3zWGkKlCfc6DUwV8AB2VAV,Extraños En El Escaparate - Live,Miguel Rios,2005-01-01,378573,0.307,0.923,10,-9.439,0,0.085,0.00255,0.00126,0.733,0.424,169.719,0,0,0,0,0,1,0
5ZyXUaBaeZYAZqHxKX8cKL,Have A Nice Day,Bon Jovi,2005-09-20,229107,0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,0,0,0,0,0,1,0
2sKDXzkpDYJZCP810LQ1Sg,Maggie May,Rod Stewart,2009-01-01,346213,0.598,0.659,2,-7.663,1,0.0378,0.508,0.0638,0.11,0.546,129.462,0,0,0,0,0,1,0
0W79y7M0f7qbaIpYCJ6wWO,Hail Mary,2Pac,1998-01-01,312373,0.791,0.638,10,-6.362,0,0.246,0.153,3.98e-06,0.36,0.393,82.102,0,0,0,0,1,0,0
7vHkU1H73z5NVbGTIyI1DG,Around The World,Aqua,2009-01-01,209120,0.705,0.975,6,-3.847,1,0.0312,0.00332,0.000182,0.537,0.969,129.934,0,0,1,0,0,0,0
27lm3yIbCVK72Sxzg2bC2q,HSHC,PA Sports,2017-05-05,180787,0.558,0.637,2,-5.703,1,0.18,0.013,0.0,0.0677,0.287,86.833,0,0,0,0,1,0,0
26h1Bo0lH3MWIBYhRYnrwC,Legacy,Onur Ormen,2018-08-10,173147,0.592,0.577,1,-9.78,0,0.0499,0.0018,0.813,0.0938,0.117,140.042,0,0,0,0,1,0,0
5CIb44Mj3kRW2FyGqMcVK4,Cake By The Ocean,DNCE,2015-10-23,218440,0.769,0.757,4,-5.424,0,0.0526,0.146,0.0,0.062,0.881,118.98,0,1,0,0,0,0,0
2bPg5VMINVxErc926XcyOu,Have You Ever Seen The Rain,Creedence Clearwater Revival,2005-12-14,158867,0.785,0.688,0,-5.667,1,0.0274,0.0642,0.000206,0.268,0.84,116.048,0,0,0,0,0,1,0
3UaqMekEh1kbVu2A6DwiQs,Hustlin',Rick Ross,2006-01-01,254093,0.502,0.652,9,-7.224,1,0.3,0.0849,0.0,0.0675,0.649,136.04,0,0,0,0,1,0,0
4ReKC7WcYUHpPtXLqC7u0F,I Really Like You - Blasterjaxx Remix,Carly Rae Jepsen,2015-04-24,215626,0.606,0.773,2,-6.665,0,0.0397,0.0415,0.000714,0.0968,0.529,128.007,1,0,0,0,0,0,0
20KUYM6olLYPmbzLaGHfyD,Nada,Ruzzi,2017-06-16,209565,0.588,0.57,1,-8.018,0,0.026,0.462,0.356,0.114,0.639,114.951,0,0,1,0,0,0,0
7hDVN6GisA47ym0H93NA1Z,Running,Information Society,1988-06-15,466800,0.759,0.593,5,-14.671,1,0.0782,0.00473,0.0637,0.0757,0.56,121.091,0,1,0,0,0,0,0
6uj1ZCdrSLRF8e35bsiQqA,It's Okay (One Blood),The Game,2006-01-01,259187,0.605,0.868,7,-5.612,1,0.239,0.000839,0.0,0.118,0.626,163.494,0,0,0,0,1,0,0
4NGqRuAlvrp1b1U5ReEPar,Payback,Brownside,2003,243160,0.788,0.528,1,-15.528,0,0.234,0.0469,0.0042,0.0752,0.584,164.608,0,1,0,0,0,0,0
2Lv7vYpPx68ttqspWdMnvw,Payback,Dimitri Vangelis & Wyman,2014-04-21,349507,0.632,0.83,7,-5.193,0,0.063,0.0485,0.079,0.566,0.319,128.013,1,0,0,0,0,0,0
10qPhu2ekexZziM2uztYL4,We'll Be Ok,Afrojack,2014-01-01,319685,0.606,0.925,8,-4.261,0,0.0483,0.262,8.75e-05,0.116,0.316,128.013,1,0,0,0,0,0,0
4FYeIka527pqJV5Jm5EXai,Under Pressure,Queen,1991-10-28,236760,0.67,0.535,2,-12.657,1,0.0523,0.404,0.0,0.0858,0.429,113.481,0,0,0,0,0,1,0
67GuJrAVnnEUf9P9tOip2H,Toda,Alex Rose,2017-12-22,240000,0.563,0.499,5,-7.849,0,0.114,0.407,1.1e-06,0.108,0.362,106.591,0,0,0,0,1,0,0
3bT5PDBhVj4ifU11zQvGP2,Red Lights,Tiësto,2013-12-13,263890,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,1,0,0,0,0,0,0
0wkDejER7XronJnXzY98w4,Maldito Alcohol,Pitbull,2012-07-30,201320,0.918,0.434,1,-10.715,1,0.224,0.524,0.00011,0.0634,0.934,126.981,0,1,0,0,0,0,0
16lcrdbVr0n73F8zYcGAow,"Dear Maria, Count Me In",All Time Low,2008-08-04,182827,0.455,0.891,2,-3.131,1,0.0869,0.00725,0.0,0.237,0.595,181.011,0,0,1,0,0,0,0
3L6S3Px2rdU0HprDo2Famq,Poke,Childish Gambino,2014-10-03,216093,0.46,0.768,9,-5.827,0,0.193,0.0176,0.0,0.0661,0.6,150.061,0,0,1,0,0,0,0
4bYJKHG6KLdGzHQRJMaFc8,Rock And Roll All Nite,KISS,2008-10-21,168160,0.581,0.831,1,-8.045,1,0.107,0.0458,0.0,0.0782,0.885,144.684,0,0,0,0,0,1,0
0L3BTsSDXfdRlIyvKLUcST,Nasty,Janet Jackson,1986-02-04,243933,0.843,0.873,1,-12.549,0,0.0628,0.454,0.041,0.267,0.609,103.652,0,0,0,1,0,0,0
43lYaovU2FoeuBMNusVVVW,10 Freaky Girls (with 21 Savage),Metro Boomin,2018-11-02,208293,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,0,0,0,0,1,0,0
71PgBc2BnQtIBq6Ct2jDMO,Knockin' On Heaven's Door,Guns N' Roses,2004-01-01,336147,0.48,0.772,6,-6.261,1,0.0379,0.0241,0.0124,0.103,0.38,132.376,0,0,0,0,0,1,0
5Jcv891JICGnMkkP7Lr3Ju,Cotton Eye Joe,Rednex,2010-02-26,193827,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,0,0,1,0,0,0,0
4GI5TTxNW5w0SYOEpOQWTG,Angetenar,Rompasso,2017-08-16,365837,0.857,0.485,0,-10.556,1,0.177,0.014,0.513,0.414,0.0577,102.989,1,0,0,0,0,0,0
2sApUgcQQL2m0quuYgq0ec,Sign,DEAMN,2016-11-05,191560,0.705,0.903,3,-4.016,1,0.0282,0.0247,0.00167,0.217,0.472,108.914,1,0,0,0,0,0,0
3Nseorafz0uxtBrzFMKEsy,Poetry,The RH Factor,2003-01-01,348547,0.757,0.511,0,-10.43,1,0.143,0.199,0.106,0.143,0.398,90.009,0,0,0,1,0,0,0
1f2KFoYjUw5CxWxzFKqjEh,Higher Place (feat. Ne-Yo) - Afrojack Remix,Dimitri Vegas & Like Mike,2015-12-28,195586,0.567,0.598,0,-9.925,1,0.0503,0.319,0.00114,0.0888,0.601,127.988,1,0,0,0,0,0,0
14PCAzWN1tK8zTDZoWv76M,If You Run,You Me At Six,2008,238467,0.388,0.934,5,-3.349,1,0.0669,0.00212,0.0454,0.235,0.435,166.023,0,0,1,0,0,0,0
77c0xyUM14wHa0cEAR9BV0,Lisztomania,Phoenix,2009-01-01,242147,0.643,0.79,0,-6.403,1,0.0356,0.0336,0.00347,0.566,0.33,97.548,0,0,1,0,0,0,0
48cCTQyU0wkJrHcQMiIXsi,Looking Up,CASIOPEA,2010-08-10,268040,0.536,0.598,7,-13.055,1,0.04,0.313,0.858,0.0614,0.531,173.125,0,0,0,0,0,1,0
2OUd03ZVU4iNMhuMUIXiny,Hair of the Dog,Nazareth,2010-02-15,251133,0.633,0.807,4,-5.535,1,0.0493,0.0073,0.345,0.0802,0.562,127.979,0,0,0,0,0,1,0
5nFlcwk4U6KTFIB1Ij23Bt,Falling In Love,Crystal Bats,2013-12-16,222403,0.555,0.616,0,-6.049,1,0.0311,0.00236,0.014,0.0993,0.222,101.985,0,0,1,0,0,0,0
1W0DtbgeAM61FfLnyHjrbQ,Spin Around,The Eiffels,2019-04-05,177299,0.623,0.908,0,-4.111,1,0.0317,0.0059,0.0,0.0879,0.745,129.028,0,0,0,0,0,1,0
1O840vvSstAc1wE6UJyCpY,Tomorrowland,Matthew Nash,2013-06-03,169130,0.733,0.773,6,-7.515,1,0.0394,0.0498,0.877,0.652,0.679,128.1,1,0,0,0,0,0,0
5IYxM2QhxH1xjy2RvBQf6T,В каждый таз,БРАТУБРАТ,2018-08-13,150500,0.721,0.857,0,-5.926,0,0.31,0.297,9.58e-06,0.309,0.933,76.003,0,0,0,0,1,0,0
2yR1PWuxh7kmuSPF8wKftn,Space - Klaas Bigroom Remix,Micha Moor,2007-09-03,373787,0.842,0.639,11,-9.092,0,0.0951,0.000597,0.249,0.208,0.487,127.007,1,0,0,0,0,0,0
3tjOjRAdtZl7hvNKIWxFwO,I Wanna Rock,Luke,1997-10-01,280293,0.813,0.863,6,-9.609,0,0.186,0.0285,0.00136,0.416,0.56,137.997,0,0,0,1,0,0,0
2NRGaA1GyCmTYfm2GRPkUe,Fine China,Future,2018-10-15,142320,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,0,0,0,0,1,0,0
6CfjAVG9FwmwRtxE8yEWlu,Cum on Feel the Noize,Quiet Riot,1983,290667,0.403,0.935,11,-4.216,0,0.135,0.00941,0.00065,0.0656,0.353,145.105,0,0,0,0,0,1,0
4l7VZQZ8ycQFqMPFTTsLgv,Kaleidoscope,Vicetone,2016-11-04,214787,0.61,0.808,5,-4.018,0,0.0381,0.499,1.17e-05,0.0897,0.419,122.943,1,0,0,0,0,0,0
0lFIavLLfzibbswy9L0XqC,Voodoo,DVBBS,2015-03-16,219410,0.498,0.871,3,-4.366,0,0.0553,0.00144,0.0165,0.0788,0.0375,127.794,1,0,0,0,0,0,0
40WzXFabdkT1KCgRYwoz8X,Generation Of Love,Masterboy,1995-01-01,219240,0.655,0.884,6,-6.515,0,0.0602,0.0102,0.0,0.259,0.772,140.008,0,0,1,0,0,0,0
4rfZm42HO35iozVC2LuSLF,Hola Que Tal,J Balvin,2011-03-25,237627,0.733,0.873,11,-5.431,0,0.043,0.0976,0.00326,0.795,0.616,117.985,0,1,0,0,0,0,0
1QTeMDnelf4xkKY5ONSnda,The City,The Game,2011-01-01,341453,0.574,0.787,11,-4.147,0,0.398,0.176,0.0,0.0918,0.302,144.474,0,0,0,0,1,0,0
2qM1Uus4I6Yx2BGlIzXaI0,Es Un Secreto,Plan B,2010-07-20,190560,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,0,1,0,0,0,0,0
0qYvQq3RCHgdJ4XrezSsxs,Dip And Fall feat. Natalie Storm,Enur,2008-09-23,209743,0.816,0.786,2,-4.9,1,0.236,0.11,0.00413,0.0989,0.435,123.001,1,0,0,0,0,0,0
4cLH3uzf8tV1YNVpQkrjd8,Hasta Contar a Mil,Jotdog,2009,204427,0.64,0.812,10,-4.36,1,0.0391,0.151,1.26e-06,0.112,0.635,159.945,0,0,1,0,0,0,0
01D4b305MQyfJfiHHsHkQu,Тартар,Blvckross,2017-04-11,168856,0.484,0.699,9,-7.058,1,0.162,0.0272,0.000477,0.356,0.504,118.173,0,0,0,0,1,0,0
5QUsyhPk2WXnMQ0KwvyEp2,Crush Culture,Conan Gray,2018-10-26,204133,0.631,0.772,0,-5.36,1,0.0649,0.131,0.0,0.126,0.439,89.996,0,0,1,0,0,0,0
0zalvf0K8iR2IV0DnFciqR,Shaka Zulu,Yung Felix,2017-07-28,155553,0.93,0.754,6,-4.738,0,0.0596,0.0811,0.435,0.0619,0.604,125.015,0,1,0,0,0,0,0
